file,funding,funding_num,pubDate
autogen.2017071710084324528.4,1107737,1107737,2017-09-11
autogen.2017071711194517654.1,NSF Award 0904152,0904152,2014
autogen.2017071711194517654.1,NSF Award PLR1414314,1414314,2014
autogen.2017071712580430661.3,1107737,1107737,2017-09-01
autogen.2017071713595933615.1,NSF Award 0904152,0904152,2015
autogen.2017071713595933615.1,NSF Award PLR1414314,1414314,2015
autogen.2017071716013992223.3,1107737,1107737,2017-09-01
autogen.2017071716141100174.12,1303766,1303766,2017-06-28
autogen.2017071717405255166.3,1107737,1107737,2017-09-01
autogen.2017071813440623701.4,1107737,1107737,2017-09-06
autogen.2017071813493140418.1,NSF Award 0904152,0904152,2015
autogen.2017071813493140418.1,NSF Award PLR1414314,1414314,2015
autogen.2017071815164251361.9,1303766,1303766,2017-06-28
autogen.2017071815200027463.3,1107737,1107737,2017-09-01
autogen.2017071816501357825.4,1107737,1107737,2017-09-06
autogen.2017071818141699949.3,1107737,1107737,2017-09-01
autogen.2017071819404528003.3,1107737,1107737,2017-09-01
autogen.2017071820251398937.3,1107737,1107737,2017-09-01
autogen.2017071821044150536.4,1107737,1107737,2017-09-06
autogen.2017071822554394560.3,1107737,1107737,2017-09-01
autogen.2017071900565429214.3,1107737,1107737,2017-09-01
autogen.2017071902054984748.3,1107737,1107737,2017-09-01
autogen.2017071909093303747.3,1107737,1107737,2017-09-01
autogen.2017071909180827678.1,NSF Award 0904152,0904152,2016
autogen.2017071909180827678.1,NSF Award PLR1414314,1414314,2016
autogen.2017071909531609883.3,1107737,1107737,2017-09-01
autogen.2017071910280676983.4,1107737,1107737,2017-09-15
autogen.2017071913401593805.20,1303766,1303766,2017-06-28
autogen.2017071914101757012.18,1303766,1303766,2017-06-28
autogen.2017071914292239315.19,1303766,1303766,2017-06-28
autogen.2017071915103102818.17,1303766,1303766,2017-06-28
autogen.2017071916310065925.4,1107737,1107737,2017-09-06
autogen.2017071917581365512.4,1107737,1107737,2017-09-06
autogen.2017071919002574912.4,1107737,1107737,2017-09-06
autogen.2017071920135627251.4,1107737,1107737,2017-09-06
autogen.2017071921451012541.4,1107737,1107737,2017-09-06
autogen.2017071923154671085.4,1107737,1107737,2017-09-06
autogen.2017072000051264150.4,1107737,1107737,2017-09-06
autogen.2017072001325797534.4,1107737,1107737,2017-09-06
autogen.2017072002423484031.4,1107737,1107737,2017-09-06
autogen.2017072004062708870.4,1107737,1107737,2017-09-06
autogen.2017072005484893557.4,1107737,1107737,2017-09-06
autogen.2017072007403257900.4,1107737,1107737,2017-09-06
autogen.2017072012133753663.3,1107737,1107737,2017-09-05
autogen.2017072013372500846.3,1107737,1107737,2017-09-05
autogen.2017072013444477727.4,1107737,1107737,2017-09-15
autogen.2017072013460170880.3,1107737,1107737,2017-09-05
autogen.2017072013561988563.3,1107737,1107737,2017-09-05
autogen.2017072014495925397.3,1107737,1107737,2017-09-05
autogen.2017072015013345289.3,1107737,1107737,2017-08-30
autogen.2017072015051904827.3,1107737,1107737,2017-08-30
autogen.2017072015152768155.3,1107737,1107737,2017-09-01
autogen.2017072016501952540.3,1107737,1107737,2017-09-05
autogen.2017072016593649728.3,1107737,1107737,2017-09-07
autogen.2017072016595885738.5,1107737,1107737,2017-09-14
autogen.2017072017034213034.5,1107737,1107737,2017-09-14
autogen.2017072017043600284.3,1107737,1107737,2017-09-07
autogen.2017072017051885525.5,1107737,1107737,2017-09-14
autogen.2017072017312580273.3,1107737,1107737,2017-09-05
autogen.2017072018030327227.3,1107737,1107737,2017-08-30
autogen.2017072019033389345.3,1107737,1107737,2017-08-30
autogen.2017072019474649357.3,1107737,1107737,2017-09-05
autogen.2017072020050065133.6,1107737,1107737,2017-09-14
autogen.2017072020455108747.3,1107737,1107737,2017-08-30
autogen.2017072020503321747.3,1107737,1107737,2017-09-01
autogen.2017072021102969064.3,1107737,1107737,2017-09-07
autogen.2017072021245065013.3,1107737,1107737,2017-09-05
autogen.2017072022074815777.3,1107737,1107737,2017-09-07
autogen.2017072022575503956.5,1107737,1107737,2017-09-14
autogen.2017072100095746232.3,1107737,1107737,2017-09-05
autogen.2017072100105643342.3,1107737,1107737,2017-09-07
autogen.2017072101405847450.4,1107737,1107737,2017-09-14
autogen.2017072101472574759.3,1107737,1107737,2017-09-07
autogen.2017072102151693263.3,1107737,1107737,2017-09-07
autogen.2017072104344803800.3,1107737,1107737,2017-09-07
autogen.2017072104522106884.3,1107737,1107737,2017-09-07
autogen.2017072106261920462.3,1107737,1107737,2017-09-07
autogen.2017072108125587116.3,1107737,1107737,2017-09-07
autogen.2017072110302983515.2,1107737,1107737,NA
autogen.2017072110313419832.3,1107737,1107737,2017-09-05
autogen.2017072110570428071.5,1107737,1107737,2017-09-15
autogen.2017072111040212402.3,1107737,1107737,2017-09-05
autogen.2017072111130382178.3,1107737,1107737,2017-08-28
autogen.2017072111225568410.3,1107737,1107737,2017-09-05
autogen.2017072112111615304.3,1107737,1107737,2017-08-28
autogen.2017072112142908167.3,1107737,1107737,2017-08-28
autogen.2017072114282386175.3,1107737,1107737,2017-08-28
autogen.2017072114425437242.3,1107737,1107737,2017-08-28
autogen.2017072116272966480.2,1107737,1107737,NA
autogen.2017072409423470334.3,1107737,1107737,2017-09-15
autogen.2017072410233911699.3,1107737,1107737,2017-09-05
autogen.2017072410453986042.3,1107737,1107737,2017-08-30
autogen.2017072410502940335.3,1107737,1107737,2017-08-30
autogen.2017072411453845516.4,1107737,1107737,2017-09-15
autogen.2017072411504183915.4,1107737,1107737,2017-09-15
autogen.2017072412225094604.3,1107737,1107737,2017-08-28
autogen.2017072412225416805.3,1107737,1107737,2017-08-28
autogen.2017072413564495653.6,1107737,1107737,2017-09-08
autogen.2017072414224058898.3,1107737,1107737,2017-09-06
autogen.2017072414251635442.3,1107737,1107737,2017-09-06
autogen.2017072414260571262.3,1107737,1107737,2017-09-15
autogen.2017072414290377448.3,1107737,1107737,2017-09-05
autogen.2017072414531187436.3,1107737,1107737,2017-08-28
autogen.2017072414560190648.3,1107737,1107737,2017-09-07
autogen.2017072414571875551.3,1107737,1107737,2017-09-07
autogen.2017072415004656408.3,1107737,1107737,2017-09-07
autogen.2017072415074742289.3,1107737,1107737,2017-09-07
autogen.2017072415472460472.4,1107737,1107737,2017-09-06
autogen.2017072415532007926.4,1107737,1107737,2017-09-08
autogen.2017072415532696928.4,1107737,1107737,2017-09-08
autogen.2017072415533869731.3,1107737,1107737,2017-09-08
autogen.2017072416163713919.3,1107737,1107737,2017-09-15
autogen.2017072416183609426.3,1107737,1107737,2017-09-15
autogen.2017072416245224311.3,1107737,1107737,2017-09-15
autogen.2017072416423571913.3,1107737,1107737,2017-09-08
autogen.2017072416452655662.3,1107737,1107737,2017-09-15
autogen.2017072416491648234.3,1107737,1107737,2017-09-08
autogen.2017072417522730243.3,1107737,1107737,2017-09-07
autogen.2017072418253981281.3,1107737,1107737,2017-09-07
autogen.2017072419265296805.3,1107737,1107737,2017-09-07
autogen.2017072423332236130.3,1107737,1107737,2017-09-07
autogen.2017072423464683848.3,1107737,1107737,2017-09-07
autogen.2017072501280755852.3,1107737,1107737,2017-09-07
autogen.2017072503444802658.3,1107737,1107737,2017-09-07
autogen.2017072503532026985.3,1107737,1107737,2017-09-07
autogen.2017072505371050654.3,1107737,1107737,2017-09-07
autogen.2017072510114718316.4,1107737,1107737,2017-09-15
autogen.2017072510292796217.4,1107737,1107737,2017-09-15
autogen.2017072511413126825.3,1107737,1107737,2017-09-06
autogen.2017072511441655140.3,1107737,1107737,2017-09-07
autogen.2017072512365618367.3,1107737,1107737,2017-09-08
autogen.2017072513002444608.3,1107737,1107737,2017-09-11
autogen.2017072513004559112.3,1107737,1107737,2017-09-11
autogen.2017072513011311333.3,1107737,1107737,2017-09-11
autogen.2017072513020594287.3,1107737,1107737,2017-09-11
autogen.2017072513175709785.3,1107737,1107737,2017-09-07
autogen.2017072513241642885.3,1107737,1107737,2017-09-07
autogen.2017072514022280509.3,1107737,1107737,2017-09-11
autogen.2017072514024219510.3,1107737,1107737,2017-09-12
autogen.2017072514044585041.3,1107737,1107737,2017-09-12
autogen.2017072514062197717.3,1107737,1107737,2017-09-11
autogen.2017072514075161033.3,1107737,1107737,2017-09-12
autogen.2017072514100848849.3,1107737,1107737,2017-09-12
autogen.2017072514154911948.3,1107737,1107737,2017-09-11
autogen.2017072515102065613.3,1107737,1107737,2017-09-13
autogen.2017072515140896559.3,1107737,1107737,2017-09-13
autogen.2017072515282038421.3,1107737,1107737,2017-09-13
autogen.2017072515595246672.3,1107737,1107737,2017-09-11
autogen.2017072516143612667.3,1107737,1107737,2017-09-11
autogen.2017072516330744875.3,1107737,1107737,2017-09-06
autogen.2017072516344026088.3,1107737,1107737,2017-09-11
autogen.20170725163528457100.5,1107737,1107737,2017-09-11
autogen.2017072517200196002.6,1107737,1107737,2017-09-11
autogen.20170725181541706100.3,1107737,1107737,2017-09-08
autogen.2017072518533282981.3,1107737,1107737,2017-09-08
autogen.2017072518535947087.3,1107737,1107737,2017-09-11
autogen.2017072520294503772.3,1107737,1107737,2017-09-07
autogen.2017072520473185561.3,1107737,1107737,2017-09-08
autogen.2017072521074253934.3,1107737,1107737,2017-09-12
autogen.2017072521140458109.3,1107737,1107737,2017-09-12
autogen.2017072521445980467.3,1107737,1107737,2017-09-12
autogen.2017072522043274002.3,1107737,1107737,2017-09-06
autogen.2017072522132833867.3,1107737,1107737,2017-09-11
autogen.2017072522360513339.3,1107737,1107737,2017-09-08
autogen.2017072522365925778.3,1107737,1107737,2017-09-11
autogen.2017072523052241722.3,1107737,1107737,2017-09-08
autogen.2017072600015452132.3,1107737,1107737,2017-09-07
autogen.2017072600095256811.3,1107737,1107737,2017-09-11
autogen.2017072601080537836.3,1107737,1107737,2017-09-08
autogen.2017072601362781273.3,1107737,1107737,2017-09-08
autogen.2017072602034004773.3,1107737,1107737,2017-09-08
autogen.2017072602294023280.3,1107737,1107737,2017-09-07
autogen.2017072603324511700.4,1107737,1107737,2017-09-08
autogen.2017072604053332904.3,1107737,1107737,2017-09-08
autogen.2017072604195652641.3,1107737,1107737,2017-09-08
autogen.2017072609282147391.4,1107737,1107737,2017-09-15
autogen.2017072609553236929.4,1107737,1107737,2017-09-15
autogen.2017072610205543643.3,1107737,1107737,2017-09-13
autogen.2017072610210192147.3,1107737,1107737,2017-09-13
autogen.2017072610211001253.3,1107737,1107737,2017-09-13
autogen.2017072611134728475.4,1107737,1107737,2017-09-18
autogen.2017072611211842087.4,1107737,1107737,2017-09-15
autogen.2017072611230273290.3,1107737,1107737,2017-09-06
autogen.2017072611375070018.3,1107737,1107737,2017-08-28
autogen.2017072611512835462.3,1107737,1107737,2017-08-28
autogen.2017072616232628060.4,1107737,1107737,2017-09-18
autogen.2017080409530812139.13,1702456,1702456,2017-07-24
autogen.2017080415395137980.3,1418000,1418000,2016-12-01
autogen.2017080415400196781.3,1418000,1418000,2016-12-01
autogen.2017081412021935932.5,1702456,1702456,2017-07-24
autogen.2017081613353883468.8,1702456,1702456,2017-07-24
autogen.2017081614011021271.5,1702456,1702456,2017-07-24
autogen.2017081712174997578.5,1107737,1107737,2017-09-11
autogen.2017081712222503807.5,1107737,1107737,2017-09-11
autogen.2017081712235697671.4,1107737,1107737,2017-09-11
autogen.2017081712481512849.5,1107491,1107491,2017-04-20
autogen.2017081713284234798.4,1107737,1107737,2017-09-15
autogen.2017081714305517070.4,1107737,1107737,2017-09-15
autogen.2017081714331337224.4,1107737,1107737,2017-09-15
autogen.2017081714401776668.3,1107737,1107737,2017-09-15
autogen.2017081714403426778.4,1107491,1107491,2017-04-20
autogen.2017081714411301804.4,1107737,1107737,2017-09-15
autogen.2017081714450729312.3,1107737,1107737,2017-08-28
autogen.2017081714502707208.5,1107491,1107491,2017-04-20
autogen.2017081715371560995.4,1107737,1107737,2017-09-15
autogen.2017081717081603014.4,1107737,1107737,2017-09-15
autogen.2017081717222319790.4,1107737,1107737,2017-09-15
autogen.2017081718154927442.4,1107737,1107737,2017-09-15
autogen.2017081719305675311.3,1107737,1107737,2017-08-28
autogen.2017081810011193832.4,1107737,1107737,2017-09-18
autogen.2017081811101553120.4,1107737,1107737,2017-09-18
autogen.2017081813001566959.5,1107491,1107491,2017-04-20
autogen.2017081814104834117.5,1107491,1107491,2017-04-20
autogen.2017081816221044440.3,1107737,1107737,2017-10-31
autogen.2017081816263203483.5,1107737,1107737,2017-09-15
autogen.2017081816271350193.5,1107737,1107737,2017-09-15
autogen.2017081819160260176.3,1107737,1107737,2017-09-15
autogen.2017081820001201163.5,1107737,1107737,2017-09-15
autogen.2017081820244992260.3,1107737,1107737,2017-09-15
autogen.2017081821200636184.4,1107737,1107737,2017-09-15
autogen.2017081823020478402.5,1107737,1107737,2017-10-31
autogen.2017081823334904327.4,1107737,1107737,2017-09-15
autogen.2017082110103260644.5,1107737,1107737,2017-09-14
autogen.2017082112142211235.3,1107737,1107737,2017-09-14
autogen.2017082112445151637.4,1107737,1107737,2017-09-14
autogen.2017082112483186824.4,1107737,1107737,2017-09-14
autogen.2017082113593951908.4,1107737,1107737,2017-09-15
autogen.2017082210151628936.4,1107737,1107737,2017-08-22
autogen.2017082210345581743.4,1107737,1107737,2017-09-14
autogen.2017082211331739634.22,1304271,1304271,2009-11-18
autogen.2017082211331739634.22,0856864,0856864,2009-11-18
autogen.2017082211331739634.22,0520578,0520578,2009-11-18
autogen.2017082211331739634.22,0632400,0632400,2009-11-18
autogen.2017082212180256733.3,1107737,1107737,2017-09-19
autogen.2017082214114467713.3,1107737,1107737,2017-09-15
autogen.2017082216231312675.5,1107737,1107737,2017-09-15
autogen.2017082218254176154.5,1107737,1107737,2017-10-31
autogen.2017082312294277754.3,1107737,1107737,2017-09-14
autogen.2017082312322485118.3,1107737,1107737,2017-09-14
autogen.2017082314363386900.3,1107737,1107737,2017-09-14
autogen.2017082316094379804.3,1107737,1107737,2017-09-14
autogen.2017090110041629202.3,1107737,1107737,2017-09-20
autogen.2017090510290912264.2,1107737,1107737,2017-09-05
autogen.2017090712570944680.3,1107737,1107737,2017-09-07
autogen.2017090715501897659.3,1107737,1107737,2017-09-07
autogen.2017091414211512279.3,0424589,0424589,2017-08-28
autogen.2017091516190082201.3,1107737,1107737,2017-09-15
autogen.2017091914510358463.5,1107737,1107737,2017-09-19
autogen.2017091914520530466.3,1107737,1107737,2017-09-20
autogen.2017092913533601942.2,0424589,0424589,2017-08-28
autogen.2017100210473224546.1,0424589,0424589,2017-08-28
autogen.2017100213162479875.1,0424589,0424589,2017-08-28
autogen.2017100215281758923.1,0424589,0424589,2017-08-28
autogen.2017100410083227723.1,0424589,0424589,2017-08-28
autogen.2017100413111982352.1,0424589,0424589,2017-08-28
autogen.2017100415184321012.1,0424589,0424589,2017-08-28
autogen.2017100910035562221.1,0424589,0424589,2017-08-28
autogen.2017100913140960552.1,0424589,0424589,2017-08-28
autogen.2017100916013516774.1,0424589,0424589,2017-08-28
autogen.2017101009400191377.4,1107737,1107737,2017-10-10
autogen.2017101109373688944.1,0424589,0424589,2017-08-28
autogen.2017101111384617543.1,0424589,0424589,2017-08-28
autogen.2017101113042189948.1,0424589,0424589,2017-08-28
autogen.2017101114125757850.2,0424589,0424589,2017-08-28
autogen.2017101609431687137.1,0424589,0424589,2017-08-28
autogen.2017101610261866494.1,0424589,0424589,2017-08-28
autogen.2017101611212513117.1,0424589,0424589,2017-08-28
autogen.2017101613082137706.1,0424589,0424589,2017-08-28
autogen.2017101615003276182.1,0424589,0424589,2017-08-28
autogen.2017101616551765771.1,0424589,0424589,2017-08-28
autogen.2017101810265587347.1,0424589,0424589,2017-08-28
autogen.2017101812351115636.1,0424589,0424589,2017-08-28
autogen.2017101814133757776.1,0424589,0424589,2017-08-28
autogen.2017101814465645731.1,0424589,0424589,2017-08-28
autogen.2017101815262570855.1,0424589,0424589,2017-08-28
autogen.2017101916181002868.5,1204267,1204267,2017-10-09
autogen.2017102013285336686.4,1204267,1204267,2017-10-09
autogen.2017102013385015694.4,1204267,1204267,2017-10-09
autogen.20171020135254213100.4,1204267,1204267,2017-10-09
autogen.2017102015225625202.8,1204267,1204267,2017-10-09
autogen.2017102015245163403.7,1204267,1204267,2017-10-09
autogen.2017102015533859309.4,1204267,1204267,2017-10-09
autogen.2017102015591382916.4,1204267,1204267,2017-10-09
autogen.2017102016053383023.4,1204267,1204267,2017-10-09
autogen.2017102016095440730.4,1204267,1204267,2017-10-09
autogen.2017102016580484362.8,1204267,1204267,2017-10-09
autogen.2017102309542892166.1,0424589,0424589,2017-08-28
autogen.20171023102020272100.2,0424589,0424589,2017-08-28
autogen.2017102310330813209.2,0424589,0424589,2017-08-28
autogen.2017102311111801043.1,0424589,0424589,2017-08-28
autogen.2017102312004243051.6,1204267,1204267,2017-10-09
autogen.2017102312072883584.1,0424589,0424589,2017-08-28
autogen.2017102312191905093.1,0424589,0424589,2017-08-28
autogen.20171023122703093100.5,1204267,1204267,2017-10-09
autogen.2017102312323689932.1,0424589,0424589,2017-08-28
autogen.2017102312454977035.2,0424589,0424589,2017-08-28
autogen.2017102313131199243.5,1204267,1204267,2017-10-09
autogen.2017102313264188350.5,1204267,1204267,2017-10-09
autogen.2017102313365161155.6,1204267,1204267,2017-10-09
autogen.2017102315444951664.4,1204267,1204267,2017-10-09
autogen.2017102315584384572.5,1204267,1204267,2017-10-09
autogen.2017102316131736081.7,1204267,1204267,2017-10-09
autogen.2017102316212531489.6,1204267,1204267,2017-10-09
autogen.2017102316571725293.6,1204267,1204267,2017-10-09
autogen.2017102616152649349.4,1204267,1204267,2017-10-09
autogen.2017102616210842756.5,1204267,1204267,2017-10-09
autogen.2017102616363375564.4,1204267,1204267,2017-10-09
autogen.2017102616442012671.4,1204267,1204267,2017-10-09
autogen.2017103010582286361.3,1107737,1107737,2017-09-21
autogen.2017103011295450655.4,1107737,1107737,2017-10-30
autogen.2017103110183951757.4,1107737,1107737,2017-10-31
autogen.2017110112461761604.2,1107737,1107737,2017-09-08
autogen.2017110613424781475.2,1107737,1107737,2017-08-22
autogen.2017110710254928448.4,1107737,1107737,2017-09-21
autogen.2017110812561627730.2,1107737,1107737,2017-09-15
autogen.2017110814363987237.2,1107737,1107737,2017-09-15
autogen.2017111614544134729.4,1107737,1107737,2017-09-15
autogen.2017112810582350765.1,0909265,0909265,2014-06-20
autogen.2017112814193057484.3,1504521,1504521,2017-11-14
autogen.2017112814193057484.3,1504288,1504288,2017-11-14
autogen.2017112815192180799.1,1204248,1204248,2017-11-21
autogen.2017112815552110501.5,1203779,1203779,2016-11-05
autogen.2017112815552110501.5,1203686,1203686,2016-11-05
autogen.2017112815552110501.5,1204084,1204084,2016-11-05
autogen.2017113011213147776.1,NSF Award 0856710,0856710,2015-06-16
autogen.2017113011213147776.1,NSF Award 0856516,0856516,2015-06-16
autogen.2017113011213147776.1,NSF Award 0856628,0856628,2015-06-16
autogen.2017113011213147776.1,NSF Award 0856728,0856728,2015-06-16
autogen.2017113013525960128.1,NSF Award 0856710,0856710,2014-07-14
autogen.2017113013525960128.1,NSF Award 0856516,0856516,2014-07-14
autogen.2017113013525960128.1,NSF Award 0856628,0856628,2014-07-14
autogen.2017113013525960128.1,NSF Award 0856728,0856728,2014-07-14
autogen.2017113014121386763.1,NSF Award 0856710,0856710,2015-06-16
autogen.2017113014121386763.1,NSF Award 0856516,0856516,2015-06-16
autogen.2017113014121386763.1,NSF Award 0856628,0856628,2015-06-16
autogen.2017113014121386763.1,NSF Award 0856728,0856728,2015-06-16
autogen.2017120411233226221.2,1417772,1417772,2017-11-07
autogen.2017120411233226221.2, 1523025,1523025,2017-11-07
autogen.2017120413132608183.6,1603276,1603276,2017-11-01
autogen.2017120417004568948.1,0612534,0612534,2016-06-15
autogen.2017121316323328112.2,1108391,1108391,2017-12-08
autogen.2018011009522146030.8,1630360,1630360,2017-11-28
autogen.2018011616564668896.7,NSF-ARC-0909330,0909330,2017-11-29
autogen.2018011616564668896.7,  NSF PLR-1304337,1304337,2017-11-29
autogen.2018011616564668896.7,  NSFC 4123052,4123052,2017-11-29
autogen.2018011616564668896.7,  NSFC 4147617,4147617,2017-11-29
autogen.2018011616564668896.7,  NSFC 4147617,4147617,2017-11-29
autogen.2018011616564668896.7,  NSFC 4140622,4140622,2017-11-29
autogen.2018011709452964606.14,ARC-1264098,1264098,2018-01-02
autogen.2018011709454387213.12,ARC-1264098,1264098,2018-01-02
autogen.2018011709455679819.12,ARC-1264098,1264098,2018-01-02
autogen.2018011709460924926.12,ARC-1264098,1264098,2018-01-02
autogen.2018011817083769313.3,1561437,1561437,2018-01-23
autogen.2018011817100219914.15,1304271,1304271,2009-11-18
autogen.2018011817100219914.15,0856864,0856864,2009-11-18
autogen.2018011912290088329.2,1232856,1232856,NA
autogen.2018012312044213921.1,1203418,1203418,2018-01-05
autogen.2018012312044213921.1, 1203451,1203451,2018-01-05
autogen.2018020516125918126.1,1561437,1561437,2018-01-18
autogen.2018021413585757960.3,1204267,1204267,NA
autogen.2018022311521314103.5,1304523,1304523,2017-12-15
autogen.2018022311521314103.5,1304879,1304879,2017-12-15
autogen.2018022612535198724.4,1304270,1304270,2018-02-23
autogen.2018030214192823827.4,1417300,1417300,2018-03-02
autogen.2018030615392366822.3,1204267,1204267,NA
autogen.2018030709053712939.2,1303965,1303965,2017-12-12
autogen.2018030709053712939.2,Foundation under grant 1303965,1303965,2017-12-12
autogen.2018030709053712939.2,K500835,500835,2017-12-12
autogen.2018030709053712939.2, 282688,282688,2017-12-12
autogen.2018030713045523652.1,1204267,1204267,2017-10-09
autogen.2018040310165353386.3,1624927,1624927,NA
autogen.2018040610272655582.1,1204082,1204082,2016-08-11
autogen.2018040913320643813.8,NSF OPP 1304899,1304899,2018-03-29
autogen.2018040913320987615.6,NSF OPP 1304899,1304899,2018-03-29
autogen.2018040913321335017.7,NSF OPP 1304899,1304899,2018-03-29
autogen.2018040913321661719.5,NSF OPP 1304899,1304899,2018-03-29
autogen.2018041015443163319.1,1504288,1504288,2017-11-14
autogen.2018041015443163319.1,1504191,1504191,2017-11-14
autogen.2018041015443163319.1,1503910,1503910,2017-11-14
autogen.2018041015443163319.1,1504521,1504521,2017-11-14
autogen.2018041812250739434.3,1417787,1417787,2018-04-11
autogen.2018041812485413736.2,1417787,1417787,2018-04-11
autogen.2018041813343546752.2,1417787,1417787,2018-04-11
autogen.2018042312561871200.1,ANT-0839122,0839122,2018-04-18
autogen.2018042312561871200.1,  PLR-1142517,1142517,2018-04-18
autogen.2018042313051873202.3,1504381,1504381,2017-11-29
autogen.2018042313051873202.3,1432982,1432982,2017-11-29
autogen.2018042515264523329.6,1417789,1417789,2018-04-11
autogen.2018042515504581032.5,1304899,1304899,2018-04-25
autogen.2018042516224813744.2,1417789,1417789,2018-04-11
autogen.2018042516282277845.2,1417789,1417789,2018-04-11
autogen.2018042516301443746.2,1417789,1417789,2018-04-11
autogen.2018042516320535247.2,1417789,1417789,2018-04-11
autogen.2018042516350363348.2,1417789,1417789,2018-04-11
autogen.2018042516371195549.2,1417789,1417789,2018-04-11
autogen.2018042516394151951.2,1417789,1417789,2018-04-11
autogen.2018042516410494352.2,1417789,1417789,2018-04-11
autogen.2018042516420213153.2,1417789,1417789,2018-04-11
autogen.2018042516433107254.2,1417789,1417789,2018-04-11
autogen.2018042516445120055.2,1417789,1417789,2018-04-11
autogen.2018042516480118957.2,1417789,1417789,2018-04-11
autogen.2018042516490329058.2,1417789,1417789,2018-04-11
autogen.2018042516501448059.2,1417789,1417789,2018-04-11
autogen.2018050311492708252.5,1304905,1304905,NA
autogen.2018050312342254856.4,1304905,1304905,NA
autogen.2018050312513970759.5,1304905,1304905,NA
autogen.2018050313153255963.4,1304905,1304905,NA
autogen.2018050315484589643.3,1432982,1432982,2017-11-29
autogen.2018051414463707342.2,1023574,1023574,2018-05-12
autogen.2018051415431231855.2,1023574,1023574,2018-05-12
autogen.2018052110023157601.4,1023477,1023477,2015-12-01
autogen.2018052110023157601.4,1023669,1023669,2015-12-01
autogen.2018052112135082704.3,1303895,1303895,NA
autogen.2018052112135082704.3,1304899,1304899,NA
autogen.2018052115320697433.6,1545558,1545558,2018-05-17
autogen.2018052212441222368.4,1303895,1303895,NA
autogen.2018052212441222368.4,1304899,1304899,NA
autogen.2018052213185145972.3,1303895,1303895,NA
autogen.2018052213185145972.3,1304899,1304899,NA
autogen.2018052213400770976.3,1303895,1303895,NA
autogen.2018052213400770976.3,1304899,1304899,NA
autogen.2018052415240837763.3,0519899,0519899,2018-04-09
autogen.2018052415240837763.3,0631951,0631951,2018-04-09
autogen.2018052415240837763.3,0856479,0856479,2018-04-09
autogen.2018052415240837763.3,1107346,1107346,2018-04-09
autogen.2018052416043129479.7,1023477,1023477,2015-12-07
autogen.2018052416043129479.7,1023669,1023669,2015-12-07
autogen.2018053014053380689.8,0856531,0856531,2018-05-30
autogen.2018053014321532899.7,0856531,0856531,2018-05-30
autogen.2018053014533102108.7,0856531,0856531,2018-05-30
autogen.2018053106141892730.9,1203773,1203773,2018-05-31
autogen.2018053107422941300.9,1203773,1203773,2018-05-31
autogen.2018053109304736211.11,ARC 1204096,1204096,NA
autogen.2018060110452046870.6,0856531,0856531,2018-06-01
autogen.2018060409491463924.3,ANS-1417395,1417395,2018
autogen.2018060611452742216.1,1603458,1603458,2017
autogen.2018061216064179655.2,NSF ARC-1203506,1203506,2017
autogen.2018061310252177263.1,1204082,1204082,2018-03-15
